+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
--,2-3,4,0,2,4-10,0-0,32,J.  Williams,2,0,10,4,0,0,"November 18, 2006",261118001,0,Heat,PG
--,0-0,0,0,0,0-0,0-0,0,R.  Hite,0,0,0,0,0,0,"November 18, 2006",261118001,0,Heat,SG
--,0-1,0,0,0,0-2,2-2,10,J.  Kapono,0,0,2,0,0,1,"November 18, 2006",261118001,0,Heat,SG
,,,,,,,Did not play,W.  Simien,,,,,,,"November 18, 2006",261118001,0,Heat,PF
,,,,,,,Did not play,E.  Barron,,,,,,,"November 18, 2006",261118001,0,Heat,C
--,0-4,0,4,9,6-15,4-6,51,J.  Smith,4,3,16,13,2,3,"November 18, 2006",261118001,1,Hawks,PF
--,0-0,1,1,7,4-8,4-4,26,Z.  Pachulia,4,6,12,11,1,1,"November 18, 2006",261118001,1,Hawks,C
--,0-0,1,0,4,1-4,5-6,19,S.  Williams,1,3,7,5,0,1,"November 18, 2006",261118001,1,Hawks,C
--,0-0,1,0,1,1-7,0-0,20,S.  Claxton,0,1,2,1,1,1,"November 18, 2006",261118001,1,Hawks,PG
--,1-6,4,1,6,8-21,5-11,49,J.  Johnson,2,4,22,8,2,2,"November 18, 2006",261118001,1,Hawks,SG
--,0-0,1,0,4,3-6,0-1,27,L.  Wright,2,6,6,6,1,1,"November 18, 2006",261118001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"November 18, 2006",261118001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,S.  Jones,0,0,0,0,0,0,"November 18, 2006",261118001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"November 18, 2006",261118001,0,Hawks,SF
--,0-7,5,0,3,6-16,1-2,37,T.  Lue,0,1,13,3,1,0,"November 18, 2006",261118001,0,Hawks,PG
--,0-0,0,0,0,0-0,0-0,0,R.  Ivey,0,0,0,0,0,0,"November 18, 2006",261118001,0,Hawks,PG
--,0-1,0,0,1,1-3,0-0,9,C.  Bozeman,0,1,2,1,0,0,"November 18, 2006",261118001,0,Hawks,SG
--,2-6,1,0,1,3-9,0-0,26,S.  Stoudamire,0,1,8,1,1,1,"November 18, 2006",261118001,0,Hawks,SG
,,,,,,,Did not play,E.  Batista,,,,,,,"November 18, 2006",261118001,0,Hawks,PF
,,,,,,,Did not play,M.  Freije,,,,,,,"November 18, 2006",261118001,0,Hawks,SF
--,0-1,5,0,6,3-12,2-2,36,J.  Smith,1,3,8,7,1,3,"November 22, 2006",261122008,1,Hawks,PF
--,0-0,0,2,4,2-10,8-9,33,Z.  Pachulia,3,3,12,7,0,3,"November 22, 2006",261122008,1,Hawks,C
--,0-0,0,1,7,7-12,6-6,40,S.  Williams,6,3,20,13,1,1,"November 22, 2006",261122008,1,Hawks,C
--,0-0,4,0,2,1-5,1-2,19,S.  Claxton,0,2,3,2,1,2,"November 22, 2006",261122008,1,Hawks,PG
--,3-6,2,0,3,8-13,6-8,35,J.  Johnson,1,2,25,4,0,4,"November 22, 2006",261122008,1,Hawks,SG
--,0-0,1,0,1,0-2,0-0,7,L.  Wright,0,3,0,1,0,0,"November 22, 2006",261122008,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"November 22, 2006",261122008,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,5,S.  Jones,0,2,0,0,0,0,"November 22, 2006",261122008,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"November 22, 2006",261122008,0,Hawks,SF
--,1-1,1,0,1,3-3,0-0,9,M.  Freije,0,2,7,1,0,0,"November 22, 2006",261122008,0,Hawks,SF
--,2-3,3,0,3,4-9,6-8,29,T.  Lue,1,4,16,4,1,3,"November 22, 2006",261122008,0,Hawks,PG
--,0-0,0,0,0,0-0,0-0,0,R.  Ivey,0,0,0,0,0,0,"November 22, 2006",261122008,0,Hawks,PG
--,0-0,0,0,1,0-1,0-0,11,C.  Bozeman,0,1,0,1,1,1,"November 22, 2006",261122008,0,Hawks,SG
--,1-2,0,0,3,3-5,0-0,17,S.  Stoudamire,0,1,7,3,0,1,"November 22, 2006",261122008,0,Hawks,SG
,,,,,,,Did not play,E.  Batista,,,,,,,"November 22, 2006",261122008,0,Hawks,PF
--,2-4,1,2,10,6-14,0-0,40,R.  Wallace,3,4,14,13,0,1,"November 22, 2006",261122008,1,Pistons,PF
--,1-1,0,0,6,6-15,2-2,37,T.  Prince,5,1,15,11,0,1,"November 22, 2006",261122008,1,Pistons,SF
--,0-0,0,2,1,4-6,3-5,16,N.  Mohammed,2,6,11,3,0,1,"November 22, 2006",261122008,1,Pistons,C
--,2-4,10,0,1,6-13,10-12,40,C.  Billups,0,2,24,1,3,1,"November 22, 2006",261122008,1,Pistons,PG
--,0-1,1,0,2,5-16,5-6,35,R.  Hamilton,1,2,15,3,2,1,"November 22, 2006",261122008,1,Pistons,SG
--,0-0,0,0,5,4-8,0-0,28,A.  McDyess,3,4,8,8,1,0,"November 22, 2006",261122008,0,Pistons,PF
--,0-0,1,0,2,1-2,0-0,9,D.  Davis,1,0,2,3,0,1,"November 22, 2006",261122008,0,Pistons,PF
--,0-0,0,0,0,0-0,0-0,0,A.  Johnson,0,0,0,0,0,0,"November 22, 2006",261122008,0,Pistons,C
--,1-2,2,0,0,1-3,0-0,9,L.  Hunter,0,0,3,0,0,0,"November 22, 2006",261122008,0,Pistons,SG
--,1-1,1,0,1,2-8,0-0,12,R.  Murray,0,1,5,1,1,1,"November 22, 2006",261122008,0,Pistons,SG
--,0-1,0,0,2,1-3,4-4,15,C.  Delfino,3,3,6,5,1,1,"November 22, 2006",261122008,0,Pistons,SG
--,0-0,0,0,0,0-0,0-0,0,W.  Blalock,0,0,0,0,0,0,"November 22, 2006",261122008,0,Pistons,SG
,,,,,,,Did not play,J.  Maxiell,,,,,,,"November 22, 2006",261122008,0,Pistons,PF
,,,,,,,Did not play,R.  Dupree,,,,,,,"November 22, 2006",261122008,0,Pistons,SF
--,0-0,3,3,5,2-9,7-9,42,C.  Bosh,2,3,11,7,0,3,"November 24, 2006",261124001,1,Raptors,PF
--,0-1,1,0,12,7-10,1-2,33,J.  Garbajosa,0,1,15,12,1,5,"November 24, 2006",261124001,1,Raptors,PF
--,1-1,12,0,4,11-18,2-2,38,T.J. ,4,6,25,8,1,4,"November 24, 2006",261124001,1,Raptors,PG
--,2-5,0,0,5,3-9,3-4,37,F.  Jones,0,3,11,5,0,1,"November 24, 2006",261124001,1,Raptors,SG
--,2-5,0,0,1,3-10,0-0,31,A.  Parker,0,0,8,1,0,1,"November 24, 2006",261124001,1,Raptors,SG
--,0-0,0,0,0,0-0,0-0,0,K.  Humphries,0,0,0,0,0,0,"November 24, 2006",261124001,0,Raptors,PF
--,0-0,0,0,0,0-0,0-0,0,P.  Sow,0,0,0,0,0,0,"November 24, 2006",261124001,0,Raptors,PF
--,0-1,0,0,2,4-8,0-0,22,J.  Graham,1,4,8,3,1,1,"November 24, 2006",261124001,0,Raptors,SF
--,1-3,0,0,1,3-11,2-2,25,A.  Bargnani,3,3,9,4,1,1,"November 24, 2006",261124001,0,Raptors,C
--,0-1,1,0,2,2-4,2-2,13,J.  Calderon,0,2,6,2,0,0,"November 24, 2006",261124001,0,Raptors,PG
--,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,0,0,0,"November 24, 2006",261124001,0,Raptors,SG
,,,,,,,Did not play,U.  Slokar,,,,,,,"November 24, 2006",261124001,0,Raptors,PF
,,,,,,,Did not play,P.  Tucker,,,,,,,"November 24, 2006",261124001,0,Raptors,SF
,,,,,,,Did not play,R.  Nesterovic,,,,,,,"November 24, 2006",261124001,0,Raptors,C
,,,,,,,Did not play,D.  Martin,,,,,,,"November 24, 2006",261124001,0,Raptors,PG
--,0-1,5,4,9,4-9,3-5,35,J.  Smith,2,5,11,11,2,4,"November 24, 2006",261124001,1,Hawks,PF
--,0-0,2,1,5,7-11,4-4,33,Z.  Pachulia,2,3,18,7,2,3,"November 24, 2006",261124001,1,Hawks,C
--,0-0,0,0,3,3-4,0-0,21,S.  Williams,2,4,6,5,0,4,"November 24, 2006",261124001,1,Hawks,C
--,1-1,1,0,1,4-9,0-1,21,S.  Claxton,0,2,9,1,0,0,"November 24, 2006",261124001,1,Hawks,PG
--,3-7,3,0,3,11-21,2-6,44,J.  Johnson,0,2,27,3,1,2,"November 24, 2006",261124001,1,Hawks,SG
--,0-0,1,0,5,1-1,0-0,16,L.  Wright,2,3,2,7,0,0,"November 24, 2006",261124001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"November 24, 2006",261124001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"November 24, 2006",261124001,0,Hawks,SF
--,0-1,0,0,0,0-1,0-0,7,M.  Freije,0,0,0,0,0,0,"November 24, 2006",261124001,0,Hawks,SF
--,2-6,3,0,5,6-16,2-3,32,T.  Lue,0,4,16,5,1,2,"November 24, 2006",261124001,0,Hawks,PG
--,0-0,0,0,0,0-0,0-0,0,R.  Ivey,0,0,0,0,0,0,"November 24, 2006",261124001,0,Hawks,PG
--,0-0,0,0,0,0-0,0-0,6,C.  Bozeman,0,1,0,0,0,0,"November 24, 2006",261124001,0,Hawks,SG
--,0-1,2,0,3,3-8,2-2,24,S.  Stoudamire,0,1,8,3,1,0,"November 24, 2006",261124001,0,Hawks,SG
,,,,,,,Did not play,E.  Batista,,,,,,,"November 24, 2006",261124001,0,Hawks,PF
,,,,,,,Did not play,S.  Jones,,,,,,,"November 24, 2006",261124001,0,Hawks,PF
--,0-1,1,3,6,3-8,2-2,36,J.  Smith,0,0,8,6,1,3,"November 25, 2006",261125019,1,Hawks,PF
--,0-0,2,0,4,1-9,5-8,27,Z.  Pachulia,7,5,7,11,1,3,"November 25, 2006",261125019,1,Hawks,C
--,1-2,1,0,6,6-11,3-5,37,S.  Williams,2,2,16,8,1,0,"November 25, 2006",261125019,1,Hawks,C
--,0-2,1,0,4,6-15,4-4,33,J.  Johnson,1,0,16,5,1,3,"November 25, 2006",261125019,1,Hawks,SG
--,0-2,0,0,1,0-4,0-2,17,C.  Bozeman,0,1,0,1,1,0,"November 25, 2006",261125019,1,Hawks,SG
--,0-0,0,0,0,0-0,0-0,0,L.  Wright,0,0,0,0,0,0,"November 25, 2006",261125019,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"November 25, 2006",261125019,0,Hawks,PF
--,0-0,1,0,2,0-0,0-0,3,E.  Batista,0,1,0,2,0,0,"November 25, 2006",261125019,0,Hawks,PF
--,0-0,0,5,4,2-4,0-0,25,S.  Jones,0,5,4,4,0,3,"November 25, 2006",261125019,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"November 25, 2006",261125019,0,Hawks,SF
--,0-1,0,0,0,0-3,0-0,9,M.  Freije,0,0,0,0,0,0,"November 25, 2006",261125019,0,Hawks,SF
--,0-2,3,0,1,5-9,4-4,26,T.  Lue,0,5,14,1,1,5,"November 25, 2006",261125019,0,Hawks,PG
--,1-3,1,0,2,3-10,7-8,27,S.  Stoudamire,1,5,14,3,0,2,"November 25, 2006",261125019,0,Hawks,SG
,,,,,,,Did not play,S.  Claxton,,,,,,,"November 25, 2006",261125019,0,Hawks,PG
,,,,,,,Did not play,R.  Ivey,,,,,,,"November 25, 2006",261125019,0,Hawks,PG
--,1-3,5,0,5,6-10,1-3,26,H.  Turkoglu,0,2,14,5,0,1,"November 25, 2006",261125019,1,Magic,SF
--,0-0,0,1,3,0-4,0-0,17,T.  Battie,1,4,0,4,0,0,"November 25, 2006",261125019,1,Magic,C
--,0-0,3,3,9,4-6,3-5,33,D.  Howard,2,6,11,11,1,5,"November 25, 2006",261125019,1,Magic,C
--,1-2,2,0,3,4-9,2-4,27,J.  Nelson,0,2,11,3,1,1,"November 25, 2006",261125019,1,Magic,PG
--,1-4,1,0,2,4-8,4-4,23,K.  Bogans,0,0,13,2,2,2,"November 25, 2006",261125019,1,Magic,SG
--,0-0,0,0,0,0-0,0-0,0,J.  Augustine,0,0,0,0,0,0,"November 25, 2006",261125019,0,Magic,PF
--,0-0,0,0,0,0-0,0-0,0,P.  Garrity,0,0,0,0,0,0,"November 25, 2006",261125019,0,Magic,PF
--,0-0,1,1,4,1-2,0-0,15,B.  Outlaw,3,0,2,7,2,0,"November 25, 2006",261125019,0,Magic,PF
--,0-0,0,2,2,3-8,1-2,22,T.  Ariza,2,2,7,4,1,3,"November 25, 2006",261125019,0,Magic,SF
--,0-0,0,0,0,0-0,0-0,0,G.  Hill,0,0,0,0,0,0,"November 25, 2006",261125019,0,Magic,SF
--,0-0,3,2,4,3-7,1-2,31,D.  Milicic,1,3,7,5,1,1,"November 25, 2006",261125019,0,Magic,C
--,1-1,0,0,0,1-1,0-0,3,T.  Diener,0,0,3,0,0,0,"November 25, 2006",261125019,0,Magic,PG
--,1-2,2,0,1,4-11,6-6,18,C.  Arroyo,0,3,15,1,2,2,"November 25, 2006",261125019,0,Magic,PG
--,2-3,3,0,3,4-9,3-3,22,K.  Dooling,0,1,13,3,1,1,"November 25, 2006",261125019,0,Magic,PG
--,0-1,1,0,1,1-2,0-0,3,J.  Redick,0,1,2,1,0,1,"November 25, 2006",261125019,0,Magic,SG
--,0-4,4,1,6,3-16,3-5,44,J.  Smith,3,3,9,9,2,5,"November 28, 2006",261128027,1,Hawks,PF
--,0-0,4,0,7,3-10,2-2,26,Z.  Pachulia,7,5,8,14,0,5,"November 28, 2006",261128027,1,Hawks,C
--,0-0,1,2,3,4-7,1-1,16,S.  Williams,1,4,9,4,1,0,"November 28, 2006",261128027,1,Hawks,C
--,0-0,2,0,1,1-4,0-0,17,S.  Claxton,0,3,2,1,2,0,"November 28, 2006",261128027,1,Hawks,PG
--,3-7,8,0,4,12-22,6-8,45,J.  Johnson,2,3,33,6,1,4,"November 28, 2006",261128027,1,Hawks,SG
--,0-0,1,0,1,1-2,0-0,14,L.  Wright,0,3,2,1,0,1,"November 28, 2006",261128027,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"November 28, 2006",261128027,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,E.  Batista,0,0,0,0,0,0,"November 28, 2006",261128027,0,Hawks,PF
--,0-0,0,0,2,0-1,0-0,5,S.  Jones,0,3,0,2,0,1,"November 28, 2006",261128027,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"November 28, 2006",261128027,0,Hawks,SF
--,0-2,1,0,1,3-7,0-0,11,M.  Freije,2,2,6,3,0,0,"November 28, 2006",261128027,0,Hawks,SF
--,3-3,2,0,3,6-10,3-4,34,T.  Lue,0,2,18,3,1,1,"November 28, 2006",261128027,0,Hawks,PG
--,0-0,0,0,0,0-1,0-0,3,C.  Bozeman,0,1,0,0,0,0,"November 28, 2006",261128027,0,Hawks,SG
--,2-2,1,0,1,3-6,0-0,25,S.  Stoudamire,0,0,8,1,0,0,"November 28, 2006",261128027,0,Hawks,SG
,,,,,,,Did not play,R.  Ivey,,,,,,,"November 28, 2006",261128027,0,Hawks,PG
--,3-9,3,0,4,6-17,3-4,35,A.  Jamison,0,1,18,4,3,1,"November 28, 2006",261128027,1,Wizards,PF
--,0-1,4,0,7,3-10,15-15,43,C.  Butler,1,4,21,8,1,2,"November 28, 2006",261128027,1,Wizards,SF
--,0-0,0,3,6,3-3,0-1,21,E.  Thomas,0,3,6,6,1,4,"November 28, 2006",261128027,1,Wizards,C
--,2-5,7,0,4,7-19,5-7,42,G.  Arenas,1,4,21,5,3,9,"November 28, 2006",261128027,1,Wizards,PG
--,0-0,1,0,2,2-2,3-3,24,D.  Stevenson,0,2,7,2,1,0,"November 28, 2006",261128027,1,Wizards,SG
--,0-0,0,0,0,0-0,0-0,0,D.  Songaila,0,0,0,0,0,0,"November 28, 2006",261128027,0,Wizards,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Ruffin,0,0,0,0,0,0,"November 28, 2006",261128027,0,Wizards,PF
--,3-3,1,0,2,3-3,0-0,20,J.  Hayes,0,3,9,2,0,2,"November 28, 2006",261128027,0,Wizards,SF
--,0-0,0,0,0,0-0,0-0,1,J.  Lang,0,0,0,0,0,0,"November 28, 2006",261128027,0,Wizards,C
--,0-0,0,3,4,4-6,0-0,25,B.  Haywood,4,4,8,8,0,1,"November 28, 2006",261128027,0,Wizards,C
--,0-0,0,0,0,0-0,0-0,0,C.  Booth,0,0,0,0,0,0,"November 28, 2006",261128027,0,Wizards,C
--,0-0,1,0,0,1-1,0-0,4,D.  Taylor,0,0,2,0,0,0,"November 28, 2006",261128027,0,Wizards,PG
--,0-1,4,0,3,2-5,0-2,26,A.  Daniels,0,2,4,3,2,1,"November 28, 2006",261128027,0,Wizards,PG
,,,,,,,Did not play,A.  Blatche,,,,,,,"November 28, 2006",261128027,0,Wizards,C
,,,,,,,Did not play,R.  Mason J,,,,,,,"November 28, 2006",261128027,0,Wizards,SG
--,0-0,0,0,0,0-3,2-2,12,G.  Wallace,1,3,2,1,0,0,"November 29, 2006",261129001,1,Bobcats,SF
--,2-5,1,0,1,2-10,0-0,28,A.  Morrison,0,0,6,1,0,1,"November 29, 2006",261129001,1,Bobcats,SF
--,0-0,0,0,0,2-6,0-2,17,E.  Okafor,0,1,4,0,0,1,"November 29, 2006",261129001,1,Bobcats,C
--,0-1,3,0,2,6-14,5-5,33,B.  Knight,0,2,17,2,2,1,"November 29, 2006",261129001,1,Bobcats,PG
--,2-4,7,0,5,7-11,5-10,39,R.  Felton,0,3,21,5,2,1,"November 29, 2006",261129001,1,Bobcats,PG
--,0-0,0,0,0,0-0,0-0,0,W.  Heinrich,0,0,0,0,0,0,"November 29, 2006",261129001,0,Bobcats,PF
--,0-0,1,0,1,1-4,0-0,16,O.  Harrington,2,3,2,3,0,2,"November 29, 2006",261129001,0,Bobcats,PF
--,0-1,5,3,10,7-16,7-7,38,S.  May,7,2,21,17,1,1,"November 29, 2006",261129001,0,Bobcats,C
--,0-0,0,0,0,0-0,0-0,0,R.  Hollins,0,0,0,0,0,0,"November 29, 2006",261129001,0,Bobcats,C
--,0-0,0,0,0,0-0,0-0,0,J.  Voskuhl,0,0,0,0,0,0,"November 29, 2006",261129001,0,Bobcats,C
--,0-0,0,0,2,0-4,4-4,13,P.  Brezec,1,1,4,3,0,0,"November 29, 2006",261129001,0,Bobcats,C
--,0-0,0,0,1,1-2,0-0,7,B.  Robinson,0,1,2,1,0,0,"November 29, 2006",261129001,0,Bobcats,SG
--,0-2,1,0,0,3-5,1-1,17,M.  Carroll,1,2,7,1,1,0,"November 29, 2006",261129001,0,Bobcats,SG
--,0-4,2,0,0,1-7,2-2,20,D.  Anderson,3,2,4,3,1,0,"November 29, 2006",261129001,0,Bobcats,SG
,,,,,,,Did not play,M.  Ely,,,,,,,"November 29, 2006",261129001,0,Bobcats,C
--,0-2,5,4,9,4-9,2-2,39,J.  Smith,4,4,10,13,0,3,"November 29, 2006",261129001,1,Hawks,PF
--,0-0,1,2,8,3-7,6-6,31,Z.  Pachulia,5,4,12,13,0,2,"November 29, 2006",261129001,1,Hawks,C
--,0-0,2,3,4,3-8,0-0,26,S.  Williams,0,5,6,4,0,4,"November 29, 2006",261129001,1,Hawks,C
--,0-1,5,1,2,2-6,0-0,23,S.  Claxton,0,2,4,2,0,2,"November 29, 2006",261129001,1,Hawks,PG
--,5-11,5,0,2,13-24,5-5,43,J.  Johnson,1,3,36,3,2,4,"November 29, 2006",261129001,1,Hawks,SG
--,0-0,0,0,0,0-0,0-0,0,L.  Wright,0,0,0,0,0,0,"November 29, 2006",261129001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"November 29, 2006",261129001,0,Hawks,PF
--,0-1,0,1,4,3-4,0-0,19,S.  Jones,1,4,6,5,1,1,"November 29, 2006",261129001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"November 29, 2006",261129001,0,Hawks,SF
--,0-0,0,0,0,0-0,0-0,1,M.  Freije,0,0,0,0,0,0,"November 29, 2006",261129001,0,Hawks,SF
--,3-5,1,0,3,9-16,4-4,34,T.  Lue,0,2,25,3,0,1,"November 29, 2006",261129001,0,Hawks,PG
--,0-0,0,0,0,0-0,0-0,1,C.  Bozeman,0,0,0,0,0,0,"November 29, 2006",261129001,0,Hawks,SG
--,0-2,1,0,2,0-4,0-0,24,S.  Stoudamire,0,1,0,2,0,0,"November 29, 2006",261129001,0,Hawks,SG
,,,,,,,Did not play,E.  Batista,,,,,,,"November 29, 2006",261129001,0,Hawks,PF
,,,,,,,Did not play,R.  Ivey,,,,,,,"November 29, 2006",261129001,0,Hawks,PG
--,0-0,0,1,2,3-6,4-6,29,D.  Gooden,5,2,10,7,0,0,"December 1, 2006",261201001,1,Cavaliers,PF
--,1-3,8,2,5,12-23,6-10,43,L.  James,2,4,31,7,3,4,"December 1, 2006",261201001,1,Cavaliers,SF
--,0-0,1,0,4,4-6,1-2,30,Z.  Ilgauskas,3,3,9,7,4,5,"December 1, 2006",261201001,1,Cavaliers,C
--,0-0,8,0,3,5-11,3-4,29,E.  Snow,0,2,13,3,0,2,"December 1, 2006",261201001,1,Cavaliers,PG
--,0-1,1,0,0,2-6,0-0,13,S.  Brown,1,4,4,1,0,0,"December 1, 2006",261201001,1,Cavaliers,PG
--,0-0,0,0,0,0-0,0-0,0,D.  Jones II,0,0,0,0,0,0,"December 1, 2006",261201001,0,Cavaliers,PF
--,1-2,0,0,6,3-6,2-2,21,D.  Marshall,1,1,9,7,0,1,"December 1, 2006",261201001,0,Cavaliers,PF
--,0-2,0,0,1,0-2,0-0,4,I.  Newble,0,0,0,1,0,0,"December 1, 2006",261201001,0,Cavaliers,SF
--,0-0,1,0,3,3-4,1-5,16,A.  Varejao,1,0,7,4,0,2,"December 1, 2006",261201001,0,Cavaliers,C
--,0-0,0,0,0,0-0,0-0,0,S.  Pollard,0,0,0,0,0,0,"December 1, 2006",261201001,0,Cavaliers,C
--,3-4,1,0,2,6-8,0-0,33,D.  Jones,0,2,15,2,0,1,"December 1, 2006",261201001,0,Cavaliers,PG
--,2-4,0,0,3,3-6,0-0,18,D.  Gibson,0,3,8,3,0,0,"December 1, 2006",261201001,0,Cavaliers,SG
--,0-0,0,0,0,0-0,0-0,0,L.  Hughes,0,0,0,0,0,0,"December 1, 2006",261201001,0,Cavaliers,SG
--,0-0,0,0,0,0-0,0-0,5,S.  Pavlovic,0,1,0,0,0,0,"December 1, 2006",261201001,0,Cavaliers,SG
,,,,,,,Did not play,D.  Wesley,,,,,,,"December 1, 2006",261201001,0,Cavaliers,SG
--,0-0,0,0,1,2-4,4-5,17,J.  Smith,3,3,8,4,0,2,"December 1, 2006",261201001,1,Hawks,PF
--,0-0,2,1,8,7-10,6-8,38,Z.  Pachulia,3,5,20,11,2,0,"December 1, 2006",261201001,1,Hawks,C
--,0-0,0,0,2,0-4,0-0,15,S.  Williams,1,4,0,3,0,0,"December 1, 2006",261201001,1,Hawks,C
--,0-1,4,1,2,2-5,1-2,23,S.  Claxton,0,3,5,2,3,4,"December 1, 2006",261201001,1,Hawks,PG
--,1-5,4,1,5,12-23,6-8,44,J.  Johnson,0,0,31,5,0,1,"December 1, 2006",261201001,1,Hawks,SG
--,0-0,0,0,1,1-1,0-0,17,L.  Wright,0,4,2,1,1,1,"December 1, 2006",261201001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"December 1, 2006",261201001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,E.  Batista,0,0,0,0,0,0,"December 1, 2006",261201001,0,Hawks,PF
--,0-0,0,0,1,1-1,0-0,5,S.  Jones,0,0,2,1,1,0,"December 1, 2006",261201001,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"December 1, 2006",261201001,0,Hawks,SF
--,0-2,0,0,0,0-6,0-0,22,M.  Freije,0,4,0,0,0,1,"December 1, 2006",261201001,0,Hawks,SF
--,1-1,5,0,3,3-8,10-11,34,T.  Lue,0,1,17,3,0,0,"December 1, 2006",261201001,0,Hawks,PG
--,2-4,0,0,2,4-9,0-0,25,S.  Stoudamire,0,1,10,2,0,2,"December 1, 2006",261201001,0,Hawks,SG
,,,,,,,Did not play,R.  Ivey,,,,,,,"December 1, 2006",261201001,0,Hawks,PG
,,,,,,,Did not play,C.  Bozeman,,,,,,,"December 1, 2006",261201001,0,Hawks,SG
--,0-2,6,1,11,5-9,3-6,40,J.  Smith,1,2,13,12,2,2,"December 3, 2006",261203022,1,Hawks,PF
--,0-0,3,0,2,4-8,4-5,31,Z.  Pachulia,1,3,12,3,2,0,"December 3, 2006",261203022,1,Hawks,C
--,0-0,0,2,3,1-6,4-4,22,S.  Williams,3,4,6,6,2,4,"December 3, 2006",261203022,1,Hawks,C
--,0-0,3,0,2,2-7,3-6,28,S.  Claxton,0,3,7,2,2,3,"December 3, 2006",261203022,1,Hawks,PG
--,4-8,6,0,6,14-22,1-1,45,J.  Johnson,0,0,33,6,1,1,"December 3, 2006",261203022,1,Hawks,SG
--,0-0,0,0,1,1-4,0-0,17,L.  Wright,1,3,2,2,0,0,"December 3, 2006",261203022,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,0,0,0,"December 3, 2006",261203022,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,E.  Batista,0,0,0,0,0,0,"December 3, 2006",261203022,0,Hawks,PF
--,0-0,0,1,0,1-2,2-2,9,S.  Jones,1,3,4,1,0,0,"December 3, 2006",261203022,0,Hawks,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Childress,0,0,0,0,0,0,"December 3, 2006",261203022,0,Hawks,SF
--,0-0,0,0,0,0-0,0-0,0,M.  Freije,0,0,0,0,0,0,"December 3, 2006",261203022,0,Hawks,SF
--,1-3,3,0,1,9-15,0-0,25,T.  Lue,0,1,19,1,1,2,"December 3, 2006",261203022,0,Hawks,PG
--,0-0,0,1,0,0-0,0-0,0,C.  Bozeman,0,0,0,0,0,0,"December 3, 2006",261203022,0,Hawks,SG
--,3-4,0,0,0,3-5,2-2,22,S.  Stoudamire,0,1,11,0,0,0,"December 3, 2006",261203022,0,Hawks,SG
,,,,,,,Did not play,R.  Ivey,,,,,,,"December 3, 2006",261203022,0,Hawks,PG
--,1-1,0,0,4,11-18,7-9,33,Z.  Randolph,2,5,30,6,0,5,"December 3, 2006",261203022,1,Trail Blazers,PF
--,0-0,2,1,4,4-11,0-0,24,T.  Outlaw,2,4,8,6,1,1,"December 3, 2006",261203022,1,Trail Blazers,SF
--,0-0,1,1,4,0-0,0-0,9,J.  Przybilla,0,1,0,4,0,1,"December 3, 2006",261203022,1,Trail Blazers,C
--,0-2,8,0,0,4-12,1-1,28,J.  Jack,0,3,9,0,1,3,"December 3, 2006",261203022,1,Trail Blazers,PG
--,1-1,0,1,0,3-4,1-2,25,I.  Udoka,0,1,8,0,1,1,"December 3, 2006",261203022,1,Trail Blazers,SG
--,0-0,0,3,5,2-4,2-2,28,L.  Aldridge,3,2,6,8,0,1,"December 3, 2006",261203022,0,Trail Blazers,PF
--,4-6,0,0,4,5-10,4-4,34,M.  Webster,1,2,18,5,0,3,"December 3, 2006",261203022,0,Trail Blazers,SF
